0.0944050689007 0.985066468237 0.705678548947 0.504491989005 0.501168134159 0.57316399857
0.567919419901 0.0330022894088 0.10908617032 0.430253927185 0.244553245675 0.366050043257
0.5571017550377683
2 4 1 3 0 5
1 0 3 2 5 4
1 2 4 0 5 3
4 1 2 5 3 0
0 2 3 1 5 4
0 3 2 5 4 1
0 5 3 2 1 4
5 0 1 3 4 2
1 2 4 5 3 0
5 4 3 1 0 2
1 4 3 2 5 0
4 5 1 3 2 0
1 2 0 5 3 4
4 5 3 1 0 2
5 0 4 1 3 2
5 0 3 2 1 4
3 0 2 1 4 5
2 1 0 5 3 4
3 4 1 0 5 2
5 2 4 3 0 1
5 1 2 4 3 0
2 4 5 0 3 1
3 0 5 1 4 2
1 3 2 5 0 4
4 5 3 0 1 2
5 4 3 2 1 0
1 3 5 0 4 2
5 1 0 3 2 4
2 1 0 4 3 5
0 3 2 1 5 4
3 4 0 2 5 1
5 0 3 1 2 4
4 2 0 3 1 5
3 5 2 0 4 1
1 3 2 4 5 0
5 2 3 0 1 4
5 2 0 1 3 4
4 1 2 5 0 3
1 4 5 0 2 3
2 3 4 1 5 0
5 4 2 0 1 3
1 2 5 4 3 0
3 1 4 2 5 0
2 3 0 4 1 5
1 0 2 4 5 3
3 4 0 5 1 2
2 3 5 1 4 0
1 4 0 2 3 5
1 4 0 3 2 5
2 0 1 3 5 4
5 4 0 1 3 2
5 0 1 4 3 2
2 1 0 3 5 4
3 5 4 1 0 2
3 1 0 5 2 4
0 3 4 5 2 1
1 5 2 3 0 4
2 4 0 3 5 1
5 4 2 0 3 1
2 4 1 5 0 3
5 2 4 3 1 0
3 4 0 5 2 1
5 1 3 2 0 4
2 1 3 4 0 5
3 5 2 4 0 1
1 2 5 4 0 3
1 2 4 0 3 5
0 4 1 5 2 3
4 3 2 0 5 1
2 4 3 5 0 1
3 5 4 1 0 2
3 0 5 1 4 2
5 1 3 0 2 4
2 0 3 5 1 4
2 0 4 1 5 3
4 5 0 1 3 2
2 3 1 4 5 0
